altitude,desired_yaw,distance,fl,fr,pitch,pitch_dist,pitch_input,pitch_rate,rl,roll,roll_dist,roll_input,roll_rate,rr,t,target_altitude,v_fwd,v_left,vertical_input,vx,vy,vz,x,y,yaw,yaw_err,yaw_input,yaw_rate
2.000562286237129,1.5788735558443716,21.965104402900344,69.81034404093879,68.8479177904648,0.020240203762678467,-0.4116455853979941,0.1829390844625609,-0.012621443019798975,68.26296875398751,-0.017498015843814288,1.0,0.10953543377609032,-0.01556377403319527,69.66353673956584,62.048,2.0,0.5255696097346707,-0.34759531214841555,0.6461918312392417,0.47151199035794233,0.4179980366615377,-2.386377095930925e-06,5.177415250199847,-21.96438788719842,1.3096352657957964,0.26923829004857525,-0.5907485590130761,0.9323089527725346
2.000565897285583,1.5795611177323259,21.95167573445082,69.85776535985988,68.77608113202729,0.020246223734544554,-0.4202383224273798,0.17131925071889698,-0.01582913889005988,68.2052171711673,-0.017404517248227596,1.0,0.11411272971109077,-0.015661407877529405,69.74335231784428,62.08,2.0,0.519841118381747,-0.358423744008105,0.6456039952246839,0.468254216040187,0.42360401059216013,0.00011284526418853247,5.192399385113133,-21.95083255885947,1.3390111105372329,0.240550007195093,-0.6549548436273909,0.9177365768084466
2.0005693844778376,1.580244839434531,21.93807730153041,69.90262279784248,68.70886046902775,0.020201088048184133,-0.4288369575116928,0.16012956281396118,-0.017066121119869902,68.15179943748741,-0.017320009836742013,1.0,0.11840095295620812,-0.015598555206691171,69.81916557812697,62.112,2.0,0.5141086949922049,-0.3689510556305031,0.6456120706211486,0.46499160650137483,0.42920325907513934,0.0001089747579535727,5.207279116521177,-21.937098054569066,1.3678713947514682,0.21237344468306274,-0.7152821173635773,0.9016016342751769
2.0005692739931233,1.5809247017815107,21.924309284258328,69.9465820749525,68.64802833953631,0.020164865515604747,-0.43740515840038463,0.15113064230543194,-0.016410164762325777,68.10089410666065,-0.017242668467173827,1.0,0.12243647413240577,-0.015430102508902886,69.88919373860644,62.144,2.0,0.5083965610664104,-0.37914613929125895,0.6461745649389735,0.461709770602059,0.4347906921430278,-3.4526473208229547e-06,5.222053829180443,-21.92318475242049,1.3961677817210376,0.18475692006047306,-0.7717133418405004,0.8839894013479465
2.000563005869656,1.5816006683437458,21.91037182913098,69.9905729887106,68.59457451381749,0.020185279371760918,-0.445894528159408,0.14541678485703147,-0.01424706813638814,68.051254674295,-0.01717088445533601,1.0,0.12624313490421968,-0.015212642328979863,69.95222568880496,62.176,2.0,0.5027369812270615,-0.38898160156222356,0.6471569664070052,0.4583970585734787,0.4403672278205928,-0.0001958788583555915,5.236722535054795,-21.90909300113023,1.4238549576764827,0.15774571066726306,-0.8242423723507735,0.8649863362350417
2.0005492578349204,1.582272689281096,21.896264848167966,70.03476318348113,68.54867249920339,0.02029157975099023,-0.45424519952982245,0.14334767770257084,-0.011154515297313603,68.00231486870591,-0.017103511177492463,1.0,0.12983113754617992,-0.014993303579196923,70.00773010316836,62.208,2.0,0.4971698669801185,-0.3984345317493742,0.6483701636396906,0.4550444181312119,0.44594005230635947,-0.0004296260854852463,5.251283956434993,-21.894822919456427,1.450890801413784,0.13138188786731209,-0.8728764796850477,0.8446814288579894
2.0005280054100414,1.5829407043097488,21.881987851926635,70.07866540955412,68.50978523690647,0.020492531588358825,-0.4623884842658035,0.14461386434862344,-0.007773599036337788,67.95416300788365,-0.017039985562485357,1.0,0.13319725016278583,-0.014803471712946232,70.05583218118242,62.24,2.0,0.4917410104894645,-0.4074868104466406,0.64961145888166,0.4516447698410808,0.4515215653325688,-0.0006641382774702498,5.265736589069908,-21.880374229365785,1.4772364959538256,0.1057042083559232,-0.917637336486604,0.823166641036249
2.0005003533894676,1.583604644492148,21.867539847403098,70.12133669368754,68.47686917275306,0.020778153243648276,-0.47025090021166394,0.14840209845434627,-0.004691598643438096,67.90741114256778,-0.016980328410180958,1.0,0.136326916638294,-0.0146566628526581,70.09718633005545,62.272,2.0,0.4864993998588908,-0.4161249789973994,0.6507008347659556,0.448192201458919,0.45712735070224664,-0.0008641256429298139,5.280078739516593,-21.865746154143313,1.502856568182791,0.0807480763093571,-0.9585606771055426,0.8005366040224092
2.0004682054012948,1.5842644329212645,21.85291931657679,70.16161965049947,68.44862718231606,0.021124280541616986,-0.47775876142837104,0.15361609529586417,-0.002353559524274424,67.86299764537439,-0.01692503343899599,1.0,0.1391986731749697,-0.014549654875230796,70.1327848062577,62.304,2.0,0.4814941590477528,-0.42433975105043475,0.6515073211119075,0.4446812309323589,0.46277365134062,-0.0010046246304018513,5.294308538906429,-21.850937397300413,1.527718856666104,0.056545576255160546,-0.9956949072666876,0.7768877573547796
2.000433853499661,1.5849199846041007,21.83812427565428,70.26088346022253,68.36125532140376,0.02149871953652685,-0.48484256315398233,0.1591065753308908,-0.0010124476109324623,67.88447224543104,-0.016874878894011618,0.9374950873843134,0.0792849626554677,-0.01446618002826481,70.10124023487167,62.336,2.0,0.4767716245640119,-0.43212527960387714,0.6519628154822473,0.4411062927790754,0.46847484215573054,-0.001073496926060069,5.308423940275359,-21.83594620235143,1.5517944193417554,0.033125565262345225,-1.0290990320648543,0.75231715190126
2.000402382791485,1.5855729776114529,21.823153701665696,70.38197490427379,68.24669586153144,0.021844235042834677,-0.491550004860992,0.16272093086567985,-0.0010561155583684399,67.92870267249361,-0.015596838601022787,0.7520020171610309,-0.003724336346770163,0.02411557654333827,70.04908436984891,62.368,2.0,0.47229999675933876,-0.4407351773618677,0.6516144520369377,0.43867020361540443,0.47421855295115556,-0.0009834596304963972,5.322461386791052,-21.820771208656993,1.5751596231528007,0.010413354458652213,-1.0639151850244162,0.730103498933582
